region,street,housenumber,city,postcode,lat,lon,building_type
Abruzzo,Viale Roosevelt,102,Abruzzo,57400,42.74862566689481,13.966246849630936,yes
Abruzzo,Strada Statale 80 del Gran Sasso d'Italia,73,Abruzzo,11867,42.32245255513598,14.37382678848182,industrial
Abruzzo,Via Galileo Galilei,180,Abruzzo,37493,42.554870110100666,13.619703968215532,yes
Abruzzo,Via Roberto Liberi,131,Abruzzo,87455,42.18725484700428,14.2319623368839,yes
Abruzzo,Via Montenero,19,Abruzzo,67624,42.3380336820666,14.317593033337511,roof
Abruzzo,Via Solimo,74,Abruzzo,17093,42.814688575082094,13.736822740123635,yes
Abruzzo,Via Giovanni Pansa,122,Abruzzo,61563,42.3660687775347,13.406067678140634,yes
Abruzzo,Via Sangrina,103,Abruzzo,57214,42.47282681569196,14.159787131848384,yes
Abruzzo,Via Fratelli Angeletti,124,Abruzzo,54992,42.16319012468639,13.83575422926949,yes
Abruzzo,Via Incoronata,151,Abruzzo,68266,42.47351170172665,13.867964582638157,yes
Abruzzo,Via Giuseppe Andrea Angeloni,88,Abruzzo,42455,41.94963447595184,14.027691632840963,yes
Abruzzo,Via Pinete del Pizzalto,1,Abruzzo,61022,42.133943171982075,13.52040092805404,yes
Abruzzo,Via delle Capannelle,48,Abruzzo,81697,41.97905384999999,13.752533649999998,yes
Abruzzo,Strada Provinciale 2 del Lago di Campotosto,137,Abruzzo,27460,42.471844767658375,14.086688765570003,yes
Abruzzo,Via Giuseppe Andrea Angeloni,65,Abruzzo,55703,42.47078948695661,14.192680264532713,yes
Abruzzo,Strada Statale 153 della Valle del Tirino,4,Abruzzo,54651,41.984067892911746,13.482822624870828,yes
Abruzzo,Via Antica Arischia,37,Abruzzo,83474,42.071413750000005,14.449990800000002,yes
Abruzzo,Via Bari,170,Abruzzo,60467,42.23378662245689,14.393303705835153,residential
Abruzzo,Via Antica Arischia,107,Abruzzo,71059,42.102332531266015,13.20095300319815,yes
Abruzzo,Via 6 Aprile 2009,3,Abruzzo,64537,42.3140951069547,13.433914323481835,house
Abruzzo,Via Brasile,172,Abruzzo,72589,42.071455248006465,13.257355082006647,residential
Abruzzo,Via del Borghetto,184,Abruzzo,23571,41.986203866444086,14.382006705109728,apartments
Abruzzo,Via Monsignor Celidonio,77,Abruzzo,65445,42.543679343380575,14.011908180542564,yes
Abruzzo,Via Vasto,106,Abruzzo,85537,42.81376906843251,13.738113384435746,industrial
Abruzzo,Via Germania,192,Abruzzo,30049,42.508296599999994,14.166793999999998,yes
Abruzzo,Viale Giovanni Ventitreesimo,124,Abruzzo,84472,42.35775587051793,14.176212592994442,yes
Abruzzo,Via Publio Ovidio Nasone,131,Abruzzo,73405,42.171067280542324,13.826924768841545,yes
Abruzzo,Via Monte Grappa,21,Abruzzo,36254,42.24623656760586,13.937716749188509,yes
Abruzzo,Via del Borghetto,55,Abruzzo,94217,42.2738373,14.251550299999998,yes
Abruzzo,Viale Colli Dell'Oro,21,Abruzzo,18205,42.427787830219316,14.183612466396951,yes
Abruzzo,Via Principe di Napoli,59,Abruzzo,18718,42.218996,14.1398507,yes
Abruzzo,Via Lussemburgo,76,Abruzzo,42503,41.8887719,13.581701899999999,yes
Abruzzo,Viale Berardino De Vincentiis,5,Abruzzo,68953,42.265377171145545,14.411515560322144,yes
Abruzzo,Via Roma,122,Abruzzo,44703,42.39165823338538,14.194683750219175,yes
Abruzzo,Via Solimo,143,Abruzzo,62335,42.57557935000886,13.994443344719926,yes
Abruzzo,Via Antonio Gramsci,193,Abruzzo,58540,42.357119683668365,14.40109615337365,yes
Abruzzo,Via Fratelli Angeletti,177,Abruzzo,29897,42.24108301306567,13.980157058318625,yes
Abruzzo,Via Montello,93,Abruzzo,42182,41.913610287175864,14.30764343626058,residential
Abruzzo,Viale Berardino De Vincentiis,13,Abruzzo,65067,42.360202993883775,13.474312041195569,yes
Abruzzo,Viale Teofilo Patini,92,Abruzzo,58313,42.30754855,14.008562399999999,farm_auxiliary
Abruzzo,Piazza Umberto I,66,Abruzzo,62135,42.345937049688885,14.380354625857251,yes
Abruzzo,Via Maiella,76,Abruzzo,14014,42.11870010301392,13.226510914011547,yes
Abruzzo,Via Cappucini,7,Abruzzo,40714,42.2040417347141,13.517012963032512,yes
Abruzzo,Via Giuseppe Andrea Angeloni,92,Abruzzo,58057,42.070281608488244,13.265262662865199,residential
Abruzzo,Strada Provinciale 2 del Lago di Campotosto,12,Abruzzo,93584,42.450908586356896,13.225128082936006,yes
Abruzzo,Via Martin Luther King,130,Abruzzo,40896,42.103707299999996,14.517696349999998,barn
Abruzzo,Via dei Cappuccini,181,Abruzzo,71855,42.41758210000001,13.992776150000003,farm_auxiliary
Abruzzo,Via Incoronata,16,Abruzzo,93754,42.50750528324468,14.138654698557659,yes
Abruzzo,Via Roma,186,Abruzzo,95721,42.22493202298003,14.399995756091338,apartments
Abruzzo,Strada Statale 80,64,Abruzzo,97993,42.26731915860614,14.000912023800778,yes
Abruzzo,Via San Polo,180,Abruzzo,50307,42.60059175,13.58861135,yes
Abruzzo,Via Vigili del Fuoco,86,Abruzzo,90163,42.392083694793186,14.212201289575344,yes
Abruzzo,Via Guglielmo Marconi,119,Abruzzo,74738,42.457979469794324,14.213673875250041,commercial
Abruzzo,Via Acquasanta,140,Abruzzo,56820,42.45770888782702,13.226853056897228,yes
Abruzzo,Via Torretta,81,Abruzzo,77529,42.35670634711305,13.398951441185506,yes
Abruzzo,Via Silvio Spaventa,174,Abruzzo,44017,42.634111402189525,13.471309334768092,yes
Abruzzo,Via Cappucini,77,Abruzzo,84579,42.525990499999985,14.006174,yes
Abruzzo,Via Cavour,17,Abruzzo,82451,42.51834921815427,13.96804742974852,residential
Abruzzo,Corso Ovidio,4,Abruzzo,77598,42.22912460254216,14.387733939773435,residential
Abruzzo,Via Brasile,42,Abruzzo,67481,42.3287188671644,14.41498755114692,yes
Abruzzo,Via del Castelvecchio,30,Abruzzo,54720,42.08445002906092,13.539316193011844,yes
Abruzzo,Via del Catello,5,Abruzzo,59296,42.34273530593302,13.394831353464282,yes
Abruzzo,Via Sangrina,184,Abruzzo,85642,42.108806766840296,14.707401976182883,yes
Abruzzo,Via delle Valli,27,Abruzzo,38559,42.32240039228896,13.409235278920255,yes
Abruzzo,Strada Statale Sangrina,180,Abruzzo,98395,42.52875330277472,13.997917321767561,yes
Abruzzo,Viale Costanza,90,Abruzzo,44771,42.02714325778993,13.424376925975814,yes
Abruzzo,Strada Provinciale 12 Frentana,91,Abruzzo,22454,42.5014723,14.171433799999999,yes
Abruzzo,Via San Polo,135,Abruzzo,48433,42.24716237177069,13.486394746214138,house
Abruzzo,Via San Francesco di Paola,41,Abruzzo,14443,42.36219778274182,13.30132239314024,yes
Abruzzo,Viale Berardino De Vincentiis,13,Abruzzo,62590,42.36463982792679,14.24276778750808,yes
Abruzzo,Via Giovanni Pansa,173,Abruzzo,89201,42.453046422633896,13.223428379405094,yes
Abruzzo,Strada Statale Sangrina,143,Abruzzo,23300,42.34953083547857,13.409550427798049,yes
Abruzzo,Via Monte Guelfi,49,Abruzzo,93691,42.00447982900136,14.012345401071421,yes
Abruzzo,Via Roma,58,Abruzzo,37674,41.98160244533681,13.272543188358108,yes
Abruzzo,Via Trieste,95,Abruzzo,45110,42.45097914987436,14.241562316673535,apartments
Abruzzo,Viale Sant'Antonio,153,Abruzzo,72369,42.358899846521304,14.201996991543162,yes
Abruzzo,Viale della Repubblica,151,Abruzzo,47498,42.031051401747646,13.41827848464972,yes
Abruzzo,Viale Colli Dell'Oro,199,Abruzzo,82104,42.76531978234831,13.961238103239246,yes
Abruzzo,Piazza Germano Del Mastro,2,Abruzzo,69475,42.53092762495062,13.882984143717856,office
Abruzzo,Via Monsignor Celidonio,131,Abruzzo,17482,42.292481050000006,13.560320149999999,yes
Abruzzo,Via Cesare Battisti,63,Abruzzo,51924,42.05483959185232,13.813630980582596,farm_auxiliary
Abruzzo,Via Venticinque Aprile,35,Abruzzo,89402,42.508779272780295,14.052596633074854,yes
Abruzzo,Strada Provinciale 38 Nuova Vestina,17,Abruzzo,89078,42.35781949304098,14.402821674576252,yes
Abruzzo,Via Ludwig van Beethoven,155,Abruzzo,12444,42.00566804625478,14.012387410773073,yes
Abruzzo,Via Venticinque Aprile,127,Abruzzo,81645,42.23593917592596,14.010434663704359,service
Abruzzo,Via Montenero,51,Abruzzo,37993,42.356952199999995,13.406857499999997,ruins
Abruzzo,Via Armando Diaz,8,Abruzzo,47311,42.12142603954177,14.703915105227956,yes
Abruzzo,Via Lamaccio,131,Abruzzo,18472,42.81060276903489,13.808195037580925,yes
Abruzzo,Via Ottavio Colecchi,61,Abruzzo,72022,42.35852438195232,13.470512074019833,yes
Abruzzo,Via Francesco Paolo Michetti,112,Abruzzo,84896,42.78676106753332,13.949881590419857,yes
Abruzzo,Piazza Giuseppe Garibaldi,179,Abruzzo,95300,42.45403085578108,14.206200921507254,residential
Abruzzo,Viale Caduti di Via Fani,185,Abruzzo,68069,42.723344769893586,13.955628457359362,yes
Abruzzo,Via dei Martiri,165,Abruzzo,26242,42.494361882971305,14.093617807393034,yes
Abruzzo,Via Colombo Andreassi,80,Abruzzo,84056,42.46368492972399,14.213272052032558,yes
Abruzzo,Strada Provinciale 36 Forconese,72,Abruzzo,91390,41.88313164586277,13.582156121385948,yes
Abruzzo,Via Goffredo Petrassi,147,Abruzzo,78756,42.43269984999999,14.1600868,yes
Abruzzo,Via Patini,8,Abruzzo,53592,42.2945100183448,13.560465304345689,yes
Abruzzo,Via Coccia,78,Abruzzo,17818,42.003550023995174,13.621738815118055,yes
Abruzzo,Via San Matteo,16,Abruzzo,36190,42.342236322030644,13.396761872913041,residential
Abruzzo,Via Stazione Introdacqua,197,Abruzzo,90651,42.62743917834821,13.896768804397372,service
Abruzzo,Via Sallustio,54,Abruzzo,97242,42.474679771459634,14.191834899033015,house
Abruzzo,Via Piave,49,Abruzzo,84727,42.72873239753283,13.953259612471365,retail
Abruzzo,Via Edward Lear,170,Abruzzo,71191,42.58771821400144,14.036431962259057,house
Abruzzo,Via Goffredo Petrassi,180,Abruzzo,75216,42.21979450132044,14.271780192756824,residential
Abruzzo,Via Colombo Andreassi,147,Abruzzo,65607,42.69218845,13.940721199999999,yes
Abruzzo,Viale Santa Lucia,61,Abruzzo,47220,42.47855996443132,14.159535794389717,yes
Abruzzo,Piazza Umberto I,38,Abruzzo,47723,42.295718597430586,14.445707599457656,house
Abruzzo,Strada Provinciale 55 di Pescocostanzo,184,Abruzzo,98250,42.46113079859672,14.10653493409692,yes
Abruzzo,Via Brasile,37,Abruzzo,78343,42.499918518013416,14.145852386637351,shed
Abruzzo,Via Monte Guelfi,10,Abruzzo,17362,42.284265149999996,14.244130799999999,yes
Abruzzo,Via Bari,52,Abruzzo,52390,42.02608877429706,13.066305680644874,yes
Abruzzo,Via Domenico D'Ascanio,19,Abruzzo,19861,42.359519228060115,14.234919715652875,yes
Abruzzo,Corso Ovidio,44,Abruzzo,37939,42.15066142748079,14.411896431399697,service
Abruzzo,Strada Statale 153 della Valle del Tirino,90,Abruzzo,23403,42.44663961001126,14.214632589440999,apartments
Abruzzo,Via Martin Luther King,72,Abruzzo,74700,42.18289090812428,14.181384918989329,yes
Abruzzo,Viale Sant'Antonio,21,Abruzzo,95009,42.238516450566415,14.21049040340353,yes
Abruzzo,Via Alessandro Manzoni,118,Abruzzo,89148,42.0589522204317,13.949461916527543,yes
Abruzzo,Via Alcide De Gasperi,155,Abruzzo,26458,42.35215441627351,14.167203701718812,yes
Abruzzo,Via della Rocchetta,29,Abruzzo,32980,42.202379236346864,14.29596293077081,yes
Abruzzo,Viale Giovanni Ventitreesimo,156,Abruzzo,74996,42.05588810519683,13.59710771551842,shed
Abruzzo,Viale Giuseppe Mazzini,171,Abruzzo,66304,42.009157540314675,14.587967537285827,yes
Abruzzo,Via Sangrina,105,Abruzzo,88781,42.53542706616384,13.54228755368694,house
Abruzzo,Piazza Giuseppe Capograssi,65,Abruzzo,64380,42.468683528254125,14.088773538238247,yes
Abruzzo,Via Ricciardi,157,Abruzzo,17424,42.75651463067722,13.96520437017871,yes
Abruzzo,Via Filippo Turati,159,Abruzzo,59294,42.35170825175274,13.392343675700038,yes
Abruzzo,Piazza Umberto I,27,Abruzzo,14361,42.00679002562566,13.43663456504632,yes
Abruzzo,Via Giulia,129,Abruzzo,12464,42.48151685,14.105817149999998,yes
Abruzzo,Via Oasi di San Francesco,185,Abruzzo,24928,42.05889982750215,13.41793676287768,yes
Abruzzo,Rotonda Giovanni Ricottilli,128,Abruzzo,64546,42.83674312526178,13.928620058435957,residential
Abruzzo,Via Vasto,162,Abruzzo,89813,42.82114456049338,13.719109925106054,yes
Abruzzo,Via Gennaro Sardi,157,Abruzzo,74081,42.54039007661746,13.993528344773148,chicken_coop
Abruzzo,Via del Borghetto,88,Abruzzo,70374,41.87328924897207,13.618991383806637,yes
Abruzzo,Piazza Giuseppe Capograssi,8,Abruzzo,31348,42.75720773093146,13.963917965056398,yes
Abruzzo,Via Luigi Signorini Corsi,93,Abruzzo,37370,41.91376261600616,14.32534205508784,yes
Abruzzo,Via Dante Alighieri,192,Abruzzo,44382,42.339188963885285,13.355464379116357,yes
Abruzzo,Via Martin Luther King,87,Abruzzo,33435,42.45276950228407,14.241558433888034,residential
Abruzzo,Via Roma,107,Abruzzo,75606,42.21118264390472,14.403881727150251,yes
Abruzzo,Piazza Giuseppe Garibaldi,29,Abruzzo,22345,42.35342972181701,13.407516456119776,house
Abruzzo,Via Pescara,67,Abruzzo,76790,42.21370189320691,14.385433220582646,roof
Abruzzo,Via San Lorenzo,163,Abruzzo,43669,42.49276867775552,14.182023698161565,yes
Abruzzo,Via Monte Grappa,170,Abruzzo,25155,42.25140447610303,14.134468906294805,yes
Abruzzo,Via Francesco Paolo Michetti,69,Abruzzo,18699,42.45006564365227,14.08737359827996,farm_auxiliary
Abruzzo,Via Bari,60,Abruzzo,91956,42.35748145,13.397223149999997,yes
Abruzzo,Via Stazione Introdacqua,127,Abruzzo,13960,42.850120222201895,13.927338383626518,yes
Abruzzo,Via Romana,152,Abruzzo,99710,42.049954906248885,13.460890516308973,yes
Abruzzo,Via Pompeo Spennati,141,Abruzzo,56893,42.519061571928944,14.076110455581857,yes
Abruzzo,Via Giulia,136,Abruzzo,67469,42.45767256472368,14.206670102788493,residential
Abruzzo,Via del Mulino di Pile,58,Abruzzo,84427,42.4349743,14.21600055,yes
Abruzzo,Via della Polveriera,42,Abruzzo,15676,42.426996949999996,14.277014450000001,apartments
Abruzzo,Via Roma,60,Abruzzo,74163,42.52368363226664,13.553930873971913,yes
Abruzzo,Via Galileo Galilei,38,Abruzzo,33394,42.36684671132424,13.275064552577083,church
Abruzzo,Via del Castelvecchio,6,Abruzzo,16174,42.356837901995384,14.166276467377383,yes
Abruzzo,Piazza Germano Del Mastro,12,Abruzzo,82140,42.41928830257005,13.32187547720824,yes
Abruzzo,Via Lamaccio,38,Abruzzo,74835,42.08281048384957,13.549713094073864,yes
Abruzzo,Piazza Alessandro Duval,65,Abruzzo,42412,42.44015496597491,14.258403396106331,yes
Abruzzo,Via Antonio Gramsci,5,Abruzzo,25200,42.331956449377394,13.535459582009034,yes
Abruzzo,Via della Polveriera,116,Abruzzo,17400,42.37680075157426,13.425359665874003,yes
Abruzzo,Strada Statale 84 Frentana,69,Abruzzo,79259,42.38967805112863,14.097988039371907,yes
Abruzzo,Via della Comunità Europea,144,Abruzzo,47068,42.519333146969615,14.111042527932451,apartments
Abruzzo,Strada Provinciale 54 di Fonteromana,78,Abruzzo,41712,42.09635358892235,13.876075994547282,yes
Abruzzo,Via Caramanico,22,Abruzzo,18896,42.679776485607945,14.014343053257832,apartments
Abruzzo,Viale Duca degli Abruzzi,99,Abruzzo,39786,42.408111874428045,14.172856217003982,yes
Abruzzo,Via Sallustio,137,Abruzzo,33098,42.178724312599044,13.670589176039007,yes
Abruzzo,Piazza Regina Margherita,126,Abruzzo,43701,42.83552215675287,13.921038152001827,yes
Abruzzo,Viale Teofilo Patini,156,Abruzzo,15131,42.74648352151666,13.965182941990724,yes
Abruzzo,Via Celestino V,48,Abruzzo,79059,42.14573824057943,14.209527739679723,yes
Abruzzo,Via Giuseppe Verdi,86,Abruzzo,81187,42.029789180737104,14.741149838818956,industrial
Basilicata,Via Giustino Fortunato,173,Basilicata,93386,40.63173649828639,16.279498631823827,yes
Basilicata,Via degli Olmi,177,Basilicata,69113,40.473946186636965,15.628090360077321,yes
Basilicata,Strada Provinciale 77 di Santa Lucia,164,Basilicata,55053,39.974091065697735,16.29516574571346,yes
Basilicata,Strada Statale 658 Potenza-Melfi,195,Basilicata,27804,40.53438747415934,16.529416717777845,yes
Basilicata,Strada Statale 7 Appia,167,Basilicata,36221,40.72788601632401,15.816033440893614,yes
Basilicata,Galleria Calanchi,185,Basilicata,79973,40.61535430484129,15.777196434674542,yes
Basilicata,Contrada Pantano,4,Basilicata,96006,40.62442387290014,16.142649984509813,house
Basilicata,Strada Provinciale 35 Oppido - Tolve,132,Basilicata,10729,40.38966934151138,16.55051890274047,yes
Basilicata,Via Adriatico,172,Basilicata,60236,40.748606132006465,15.879143606104355,apartments
Basilicata,Strada Statale 93 Appulo Lucana,131,Basilicata,40159,40.02643181782407,15.776516892871625,yes
Basilicata,Strada Statale 658 Potenza-Melfi,59,Basilicata,30536,40.06578405,16.0987442,yes
Basilicata,Via Angilla Vecchia,51,Basilicata,58193,40.16644916579317,16.193777731021903,yes
Basilicata,Via Giuseppe Garibaldi,121,Basilicata,97621,40.67958712209098,16.53579703636053,yes
Basilicata,Galleria Traiella,175,Basilicata,85859,40.996693510567106,15.661171243435348,yes
Basilicata,Via Milano,74,Basilicata,40223,40.13835641388097,16.313434931270308,commercial
Basilicata,Strada Provinciale 8 del Vulture,84,Basilicata,37708,40.623864272175084,16.14207679779059,house
Basilicata,Via Madonna del bosco,60,Basilicata,62216,40.66370814371905,16.610423708458015,yes
Basilicata,Via Raia dei Monaci,177,Basilicata,21225,40.6095898361329,15.790266865927,yes
Basilicata,Piazzale Bucarest,194,Basilicata,20789,40.66574987177029,15.789698023539891,industrial
Basilicata,Via Pisa,46,Basilicata,46630,40.61311738204966,15.811733220261582,hut
Basilicata,Strada Provinciale 9 di Leonessa,110,Basilicata,73893,40.687861297828746,15.857586862552724,hut
Basilicata,Via Accademia dei Rinascenti,98,Basilicata,15464,40.732150029802945,15.51959455842117,yes
Basilicata,Contrada Pantano,104,Basilicata,13445,40.924649508326354,15.671075250414729,house
Basilicata,Via Guglielmo Marconi,161,Basilicata,91782,40.21197325,16.66066785,yes
Basilicata,Viale Guglielmo Marconi,113,Basilicata,86079,40.848002541440565,15.539242030905147,yes
Basilicata,Corso Italia,123,Basilicata,91204,40.71375765,15.764241649999997,yes
Basilicata,Via Galliano,10,Basilicata,53659,40.63458760000001,15.852898150000003,yes
Basilicata,Strada Provinciale 140 Rifreddo - Pignola,84,Basilicata,98192,40.320831668793794,16.78872284851065,yes
Basilicata,Via San Vito,191,Basilicata,22107,40.633657933490476,16.283527764975727,yes
Basilicata,Via Cattedrale,191,Basilicata,16353,40.74619075,15.862317499999998,yes
Basilicata,Via Messina,161,Basilicata,53678,40.07852268387485,16.25210555970214,residential
Basilicata,Strada Provinciale 99 di Cecci,182,Basilicata,11915,40.92809445382505,15.728296467588363,yes
Basilicata,Strada Provinciale 140 Rifreddo - Pignola,172,Basilicata,36896,40.35852144630459,16.83384125822882,yes
Basilicata,Via Milano,37,Basilicata,53188,40.621645816540315,15.805318280033,hut
Basilicata,Vico San Pietro,80,Basilicata,44805,40.768046490025085,15.924850366610283,yes
Basilicata,Strada Provinciale ex SS 168 di Venosa,23,Basilicata,32106,40.554824673785035,16.664270526132235,yes
Basilicata,Via Santissima Trinità,37,Basilicata,41894,39.98405597607471,15.748395017653479,yes
Basilicata,Via Vescovado,82,Basilicata,19409,40.61080350000001,15.6981544,yes
Basilicata,Via Adriatico,103,Basilicata,21750,40.63754873823414,15.838372395463818,hut
Basilicata,Strada Provinciale 9 di Venosa,169,Basilicata,19598,40.742844940764186,15.523178068787281,yes
Basilicata,Galleria Ischia del Ponte,173,Basilicata,64456,41.09015488834121,15.881234968475212,yes
Basilicata,Strada Provinciale 12 Vietrese,77,Basilicata,56806,40.40359352823355,16.22959225557559,yes
Basilicata,Strada Provinciale 100 della Melara,164,Basilicata,52141,40.40188168601414,16.22881242311799,house
Basilicata,Strada Provinciale 35 Oppido - Tolve,126,Basilicata,36620,40.3352886,16.37200145,yes
Basilicata,Strada Provinciale 3 Tirrena,55,Basilicata,99284,40.67815457930437,16.590042031275292,yes
Basilicata,Via Cascata,131,Basilicata,79889,40.41687337936525,16.68104222585446,yes
Basilicata,Via Giorgio Amendola,34,Basilicata,68917,40.71553331860708,16.69653221605431,yes
Basilicata,Via Giorgio Amendola,113,Basilicata,86194,40.42055606757062,16.545072102090156,yes
Basilicata,Via Emanuele Viggiani,179,Basilicata,57466,40.65125614049833,15.785801326940629,yes
Basilicata,Tirrena Inferiore,110,Basilicata,80249,40.69861155036004,15.6533872834503,yes
Basilicata,Via Vescovado,62,Basilicata,38808,40.46792247683938,15.976646387256567,yes
Basilicata,Via Mantova,187,Basilicata,69738,40.75666121487404,15.539006080518188,yes
Basilicata,Strada Statale 653 Sinnica,30,Basilicata,16462,40.59890544379878,16.3864633143641,yes
Basilicata,Corso dei Lavoratori,106,Basilicata,54882,40.92823945075682,15.674505366582128,house
Basilicata,Strada Consorziale della Bassa Melfese,35,Basilicata,39083,40.70777432894835,15.810606529095077,yes
Basilicata,Viale Guglielmo Marconi,69,Basilicata,29251,41.053424150000005,15.767421500000003,yes
Basilicata,Strada Provinciale 43 Anello del Vulture,164,Basilicata,37530,40.976406083667335,15.670629686607944,yes
Basilicata,Contrada Pantano,185,Basilicata,60936,40.204397446598634,16.6580115261956,yes
